order_detail_id,order_id,Order_ID_Status,product_id,Product_ID_Status,quantity,Quantity_Status,discount,Discount_Status
OD004518,O02245,Valid,P144,Valid,1,Valid,0.1,Valid
OD004519,O02246,Valid,P027,Valid,1,Valid,0.05,Valid
OD004520,O02246,Valid,P112,Valid,2,Valid,0.1,Valid
OD004521,O02246,Valid,P024,Valid,2,Valid,0.25,Valid
OD004522,O02247,Valid,P109,Valid,1,Valid,0.15,Valid
OD004523,O02247,Valid,P029,Valid,2,Valid,0.1,Valid
OD004524,O02248,Valid,P099,Valid,3,Valid,0.2,Valid
OD004525,O02248,Valid,P113,Valid,2,Valid,0,Valid
OD004526,O02248,Valid,P092,Valid,3,Valid,0,Valid
OD004527,O02248,Valid,P149,Valid,1,Valid,0.1,Valid
OD004528,O02249,Valid,P122,Valid,4,Valid,0,Valid
OD004529,O02250,Valid,P083,Valid,2,Valid,0,Valid
OD004530,O02250,Valid,P008,Valid,1,Valid,0,Valid
OD004531,O02250,Valid,P086,Valid,1,Valid,0.05,Valid
OD004532,O02251,Valid,P139,Valid,2,Valid,0.05,Valid
OD004533,O02251,Valid,P018,Valid,2,Valid,0.2,Valid
OD004534,O02251,Valid,P090,Valid,1,Valid,0.15,Valid
OD004535,O02252,Valid,P064,Valid,1,Valid,0,Valid
OD004536,O02253,Valid,P149,Valid,3,Valid,0.15,Valid
OD004537,O02254,Valid,P131,Valid,2,Valid,0.1,Valid
OD004538,O02254,Valid,P042,Valid,3,Valid,0,Valid
OD004539,O02254,Valid,P073,Valid,1,Valid,0.1,Valid
OD004540,O02254,Valid,P041,Valid,4,Valid,0.2,Valid
OD004541,O02255,Valid,P086,Valid,1,Valid,0,Valid
OD004542,O02255,Valid,P144,Valid,3,Valid,0.05,Valid
OD004543,O02256,Valid,P069,Valid,2,Valid,0.15,Valid
OD004544,O02256,Valid,P109,Valid,2,Valid,0.15,Valid
OD004545,O02257,Valid,P054,Valid,4,Valid,0.15,Valid
OD004546,O02257,Valid,P002,Valid,1,Valid,0,Valid
OD004547,O02257,Valid,P052,Valid,1,Valid,0.25,Valid
OD004548,O02257,Valid,P039,Valid,2,Valid,0,Valid
OD004549,O02258,Valid,P099,Valid,2,Valid,0.15,Valid
OD004550,O02258,Valid,P111,Valid,4,Valid,0.2,Valid
OD004551,O02259,Valid,P066,Valid,1,Valid,0,Valid
OD004552,O02260,Valid,P095,Valid,1,Valid,0,Valid
OD004553,O02260,Valid,P016,Valid,4,Valid,0.15,Valid
OD004554,O02260,Valid,P043,Valid,1,Valid,0.05,Valid
OD004555,O02261,Valid,P028,Valid,1,Valid,0.25,Valid
OD004556,O02261,Valid,P062,Valid,2,Valid,0.1,Valid
OD004557,O02262,Valid,P049,Valid,2,Valid,0,Valid
OD004558,O02262,Valid,P002,Valid,3,Valid,0.25,Valid
OD004559,O02262,Valid,P138,Valid,1,Valid,0.2,Valid
OD004560,O02262,Valid,P145,Valid,2,Valid,0.25,Valid
OD004561,O02263,Valid,P058,Valid,4,Valid,0.1,Valid
OD004562,O02263,Valid,P143,Valid,2,Valid,0.1,Valid
OD004563,O02263,Valid,P043,Valid,3,Valid,0.25,Valid
OD004564,O02263,Valid,P124,Valid,1,Valid,0,Valid
OD004565,O02264,Valid,P129,Valid,1,Valid,,Missing
OD004566,O02264,Valid,P075,Valid,3,Valid,0.1,Valid
OD004567,O02264,Valid,P036,Valid,3,Valid,0.15,Valid
OD004568,O02264,Valid,P082,Valid,2,Valid,0,Valid
OD004569,O02265,Valid,P016,Valid,1,Valid,0.1,Valid
OD004570,O02266,Valid,P038,Valid,1,Valid,0,Valid
OD004571,O02267,Valid,P037,Valid,3,Valid,0.05,Valid
OD004572,O02267,Valid,P072,Valid,2,Valid,0,Valid
OD004573,O02267,Valid,P050,Valid,3,Valid,0,Valid
OD004574,O02267,Valid,P076,Valid,1,Valid,0.2,Valid
OD004575,O02268,Valid,P124,Valid,1,Valid,0.25,Valid
OD004576,O02268,Valid,P115,Valid,2,Valid,0.25,Valid
OD004577,O02268,Valid,P121,Valid,4,Valid,0.2,Valid
OD004578,O02269,Valid,P031,Valid,2,Valid,0.2,Valid
OD004579,O02269,Valid,P149,Valid,2,Valid,0,Valid
OD004580,O02270,Valid,P094,Valid,1,Valid,0.25,Valid
OD004581,O02270,Valid,P112,Valid,2,Valid,0.1,Valid
OD004582,O02271,Valid,P117,Valid,2,Valid,0.15,Valid
OD004583,O02271,Valid,P105,Valid,3,Valid,0.2,Valid
OD004584,O02271,Valid,P076,Valid,2,Valid,0.15,Valid
OD004585,O02271,Valid,P011,Valid,4,Valid,0,Valid
OD004586,O02272,Valid,P074,Valid,4,Valid,0.05,Valid
OD004587,O02273,Valid,P005,Valid,2,Valid,0.2,Valid
OD004588,O02274,Valid,P039,Valid,1,Valid,0.25,Valid
OD004589,O02275,Valid,P073,Valid,1,Valid,0.25,Valid
OD004590,O02275,Valid,P036,Valid,2,Valid,0.15,Valid
OD004591,O02275,Valid,P098,Valid,1,Valid,0.2,Valid
OD004592,O02275,Valid,P094,Valid,1,Valid,0,Valid
OD004593,O02276,Valid,P023,Valid,1,Valid,0.15,Valid
OD004594,O02276,Valid,P149,Valid,3,Valid,0,Valid
OD004595,O02276,Valid,P020,Valid,2,Valid,0,Valid
OD004596,O02276,Valid,P067,Valid,1,Valid,0.2,Valid
OD004597,O02277,Valid,P123,Valid,3,Valid,0,Valid
OD004598,O02278,Valid,P013,Valid,1,Valid,0.1,Valid
OD004599,O02278,Valid,P030,Valid,4,Valid,0.2,Valid
OD004600,O02279,Valid,P030,Valid,1,Valid,0,Valid
OD004601,O02279,Valid,P022,Valid,3,Valid,0.2,Valid
OD004602,O02280,Valid,P012,Valid,1,Valid,0.1,Valid
OD004603,O02281,Valid,P039,Valid,1,Valid,0.15,Valid
OD004604,O02281,Valid,P108,Valid,1,Valid,0,Valid
OD004605,O02281,Valid,P003,Valid,2,Valid,0.05,Valid
OD004606,O02282,Valid,P147,Valid,3,Valid,0.05,Valid
OD004607,O02282,Valid,P054,Valid,4,Valid,0.1,Valid
OD004608,O02283,Valid,P117,Valid,4,Valid,0.15,Valid
OD004609,O02284,Valid,P053,Valid,2,Valid,0.15,Valid
OD004610,O02284,Valid,P057,Valid,3,Valid,0,Valid
OD004611,O02284,Valid,P082,Valid,1,Valid,0.1,Valid
OD004612,O02284,Valid,P074,Valid,1,Valid,0.15,Valid
OD004613,O02285,Valid,P028,Valid,1,Valid,0.15,Valid
OD004614,O02286,Valid,P121,Valid,1,Valid,0.25,Valid
OD004615,O02286,Valid,P146,Valid,1,Valid,0.1,Valid
OD004616,O02287,Valid,P130,Valid,2,Valid,0.2,Valid
OD004617,O02288,Valid,,Missing,4,Valid,0,Valid
OD004618,O02288,Valid,P062,Valid,1,Valid,0,Valid
OD004619,O02289,Valid,P127,Valid,3,Valid,0,Valid
OD004620,O02290,Valid,P105,Valid,4,Valid,0.15,Valid
OD004621,O02290,Valid,P109,Valid,1,Valid,0.05,Valid
OD004622,O02290,Valid,P094,Valid,2,Valid,0.15,Valid
OD004623,O02290,Valid,P038,Valid,1,Valid,0.05,Valid
OD004624,O02291,Valid,P043,Valid,1,Valid,0,Valid
OD004625,O02291,Valid,P128,Valid,4,Valid,0,Valid
OD004626,O02291,Valid,P033,Valid,3,Valid,0.2,Valid
OD004627,O02291,Valid,P075,Valid,3,Valid,0.2,Valid
OD004628,O02292,Valid,P006,Valid,2,Valid,0.1,Valid
OD004629,O02293,Valid,P013,Valid,3,Valid,0.2,Valid
OD004630,O02293,Valid,P023,Valid,2,Valid,0.25,Valid
OD004631,O02293,Valid,P078,Valid,1,Valid,0.05,Valid
OD004632,O02294,Valid,P007,Valid,2,Valid,0.25,Valid
OD004633,O02295,Valid,P072,Valid,1,Valid,0.25,Valid
OD004634,O02296,Valid,P127,Valid,1,Valid,0.1,Valid
OD004635,O02297,Valid,P052,Valid,1,Valid,0.05,Valid
OD004636,O02297,Valid,P015,Valid,2,Valid,0.25,Valid
OD004637,O02297,Valid,P051,Valid,3,Valid,0,Valid
OD004638,O02298,Valid,P052,Valid,1,Valid,0,Valid
OD004639,O02298,Valid,P004,Valid,1,Valid,0.2,Valid
OD004640,O02299,Valid,P014,Valid,2,Valid,0.25,Valid
OD004641,O02300,Valid,P061,Valid,2,Valid,0.1,Valid
OD004642,O02300,Valid,P017,Valid,2,Valid,0,Valid
OD004643,O02301,Valid,P001,Valid,1,Valid,0,Valid
OD004644,O02301,Valid,P080,Valid,2,Valid,0.2,Valid
OD004645,O02301,Valid,P137,Valid,1,Valid,0.05,Valid
OD004646,O02302,Valid,P072,Valid,2,Valid,0.15,Valid
OD004647,O02302,Valid,P017,Valid,4,Valid,0,Valid
OD004648,O02302,Valid,P086,Valid,2,Valid,0.2,Valid
OD004649,O02303,Valid,P059,Valid,1,Valid,0.05,Valid
OD004650,O02304,Valid,P057,Valid,2,Valid,0,Valid
OD004651,O02304,Valid,P114,Valid,1,Valid,0.25,Valid
OD004652,O02304,Valid,P107,Valid,2,Valid,0.1,Valid
OD004653,O02305,Valid,P137,Valid,3,Valid,0,Valid
OD004654,O02306,Valid,,Missing,1,Valid,0.2,Valid
OD004655,O02306,Valid,P036,Valid,3,Valid,0.1,Valid
OD004656,O02307,Valid,P018,Valid,4,Valid,0.25,Valid
OD004657,O02307,Valid,P090,Valid,4,Valid,0.15,Valid
OD004658,O02308,Valid,P118,Valid,3,Valid,0.05,Valid
OD004659,O02309,Valid,P118,Valid,1,Valid,0.25,Valid
OD004660,O02309,Valid,P001,Valid,4,Valid,0,Valid
OD004661,O02309,Valid,P089,Valid,1,Valid,0.05,Valid
OD004662,O02309,Valid,P057,Valid,3,Valid,0.15,Valid
OD004663,O02310,Valid,P063,Valid,1,Valid,0.25,Valid
OD004664,O02311,Valid,P111,Valid,1,Valid,0.15,Valid
OD004665,O02311,Valid,P128,Valid,2,Valid,0.15,Valid
OD004666,O02312,Valid,P075,Valid,1,Valid,0.15,Valid
OD004667,O02312,Valid,P036,Valid,2,Valid,0,Valid
OD004668,O02313,Valid,P079,Valid,2,Valid,0,Valid
OD004669,O02313,Valid,P036,Valid,2,Valid,0.1,Valid
OD004670,O02313,Valid,P109,Valid,3,Valid,0.25,Valid
OD004671,O02314,Valid,P008,Valid,4,Valid,0.2,Valid
OD004672,O02315,Valid,P104,Valid,4,Valid,0.1,Valid
OD004673,O02316,Valid,P123,Valid,2,Valid,0.1,Valid
OD004674,O02316,Valid,P026,Valid,2,Valid,0.1,Valid
OD004675,O02317,Valid,P033,Valid,2,Valid,0,Valid
OD004676,O02317,Valid,P136,Valid,2,Valid,0.15,Valid
OD004677,O02317,Valid,P139,Valid,2,Valid,0.2,Valid
OD004678,O02317,Valid,P056,Valid,3,Valid,0.05,Valid
OD004679,O02318,Valid,P023,Valid,3,Valid,0.2,Valid
OD004680,O02319,Valid,P042,Valid,2,Valid,0,Valid
OD004681,O02319,Valid,P118,Valid,2,Valid,0,Valid
OD004682,O02320,Valid,P109,Valid,2,Valid,0.1,Valid
OD004683,O02321,Valid,P132,Valid,2,Valid,0.2,Valid
OD004684,O02321,Valid,P003,Valid,3,Valid,0,Valid
OD004685,O02322,Valid,P102,Valid,2,Valid,0.25,Valid
OD004686,O02322,Valid,P022,Valid,1,Valid,0,Valid
OD004687,O02323,Valid,P141,Valid,3,Valid,0.15,Valid
OD004688,O02324,Valid,P138,Valid,1,Valid,0.15,Valid
OD004689,O02324,Valid,P001,Valid,2,Valid,0,Valid
OD004690,O02324,Valid,P119,Valid,4,Valid,0.05,Valid
OD004691,O02325,Valid,P138,Valid,1,Valid,0.05,Valid
OD004692,O02325,Valid,P028,Valid,1,Valid,0.15,Valid
OD004693,O02326,Valid,P123,Valid,1,Valid,0.1,Valid
OD004694,O02326,Valid,P120,Valid,1,Valid,0.15,Valid
OD004695,O02327,Valid,P127,Valid,2,Valid,0.25,Valid
OD004696,O02327,Valid,P098,Valid,1,Valid,0.15,Valid
OD004697,O02327,Valid,P076,Valid,1,Valid,0.2,Valid
OD004698,O02327,Valid,P007,Valid,2,Valid,0,Valid
OD004699,O02328,Valid,P008,Valid,1,Valid,0.2,Valid
OD004700,O02329,Valid,P032,Valid,4,Valid,0.1,Valid
OD004701,O02330,Valid,P100,Valid,1,Valid,0.1,Valid
OD004702,O02331,Valid,P150,Valid,2,Valid,0,Valid
OD004703,O02331,Valid,P049,Valid,4,Valid,0,Valid
OD004704,O02332,Valid,P091,Valid,1,Valid,0.25,Valid
OD004705,O02332,Valid,P102,Valid,1,Valid,0.15,Valid
OD004706,O02333,Valid,P113,Valid,3,Valid,0,Valid
OD004707,O02333,Valid,P021,Valid,4,Valid,0.05,Valid
OD004708,O02334,Valid,P110,Valid,1,Valid,0.25,Valid
OD004709,O02334,Valid,P011,Valid,3,Valid,0.05,Valid
OD004710,O02335,Valid,P012,Valid,1,Valid,0.15,Valid
OD004711,O02335,Valid,P002,Valid,3,Valid,0.2,Valid
OD004712,O02335,Valid,P048,Valid,1,Valid,0.15,Valid
OD004713,O02335,Valid,P068,Valid,2,Valid,0.15,Valid
OD004714,O02336,Valid,P126,Valid,3,Valid,0,Valid
OD004715,O02336,Valid,P090,Valid,3,Valid,0,Valid
OD004716,O02336,Valid,P119,Valid,4,Valid,0,Valid
OD004717,O02336,Valid,P013,Valid,2,Valid,0,Valid
OD004718,O02337,Valid,P032,Valid,1,Valid,0.2,Valid
OD004719,O02338,Valid,P088,Valid,3,Valid,0,Valid
OD004720,O02339,Valid,P130,Valid,2,Valid,0.25,Valid
OD004721,O02340,Valid,P010,Valid,1,Valid,0.15,Valid
OD004722,O02340,Valid,P127,Valid,4,Valid,0,Valid
OD004723,O02340,Valid,P071,Valid,2,Valid,0.2,Valid
OD004724,O02341,Valid,P089,Valid,1,Valid,0,Valid
OD004725,O02341,Valid,P039,Valid,4,Valid,0,Valid
OD004726,O02341,Valid,P047,Valid,2,Valid,0.15,Valid
OD004727,O02342,Valid,P031,Valid,3,Valid,0.15,Valid
OD004728,O02343,Valid,P099,Valid,1,Valid,0,Valid
OD004729,O02344,Valid,P128,Valid,3,Valid,0,Valid
OD004730,O02345,Valid,P035,Valid,4,Valid,0.05,Valid
OD004731,O02346,Valid,P045,Valid,1,Valid,0.2,Valid
OD004732,O02346,Valid,P099,Valid,4,Valid,0.15,Valid
OD004733,O02346,Valid,P109,Valid,2,Valid,0.05,Valid
OD004734,O02346,Valid,P036,Valid,1,Valid,0.1,Valid
OD004735,O02347,Valid,P074,Valid,4,Valid,0.2,Valid
OD004736,O02347,Valid,P007,Valid,1,Valid,0.25,Valid
OD004737,O02347,Valid,P084,Valid,3,Valid,0.25,Valid
OD004738,O02347,Valid,P127,Valid,1,Valid,0.05,Valid
OD004739,O02348,Valid,P095,Valid,3,Valid,0.25,Valid
OD004740,O02348,Valid,P105,Valid,2,Valid,0.05,Valid
OD004741,O02349,Valid,P098,Valid,2,Valid,0.1,Valid
OD004742,O02350,Valid,P054,Valid,1,Valid,0,Valid
OD004743,O02350,Valid,P093,Valid,1,Valid,0.05,Valid
OD004744,O02350,Valid,P078,Valid,3,Valid,0,Valid
OD004745,O02350,Valid,P065,Valid,1,Valid,0.1,Valid
OD004746,O02351,Valid,P110,Valid,3,Valid,0.25,Valid
OD004747,O02351,Valid,P141,Valid,2,Valid,0.05,Valid
OD004748,O02351,Valid,P138,Valid,4,Valid,0.15,Valid
OD004749,O02352,Valid,P069,Valid,2,Valid,0,Valid
OD004750,O02353,Valid,P076,Valid,3,Valid,0.15,Valid
OD004751,O02353,Valid,P144,Valid,2,Valid,0.2,Valid
OD004752,O02353,Valid,P059,Valid,1,Valid,0.25,Valid
OD004753,O02353,Valid,P091,Valid,2,Valid,0.25,Valid
OD004754,O02354,Valid,P056,Valid,2,Valid,0.25,Valid
OD004755,O02354,Valid,P112,Valid,1,Valid,0.15,Valid
OD004756,O02355,Valid,P062,Valid,1,Valid,0,Valid
OD004757,O02356,Valid,P118,Valid,2,Valid,0,Valid
OD004758,O02356,Valid,P122,Valid,2,Valid,0.15,Valid
OD004759,O02356,Valid,P094,Valid,1,Valid,0,Valid
OD004760,O02356,Valid,P135,Valid,1,Valid,0.25,Valid
OD004761,O02357,Valid,P105,Valid,3,Valid,0.25,Valid
OD004762,O02357,Valid,P144,Valid,3,Valid,0.05,Valid
OD004763,O02357,Valid,P056,Valid,1,Valid,0,Valid
OD004764,O02358,Valid,P111,Valid,1,Valid,0,Valid
OD004765,O02358,Valid,P087,Valid,4,Valid,0.2,Valid
OD004766,O02358,Valid,P138,Valid,4,Valid,0.05,Valid
OD004767,O02358,Valid,P009,Valid,1,Valid,0.25,Valid
OD004768,O02359,Valid,P093,Valid,3,Valid,0,Valid
OD004769,O02360,Valid,P045,Valid,1,Valid,0.1,Valid
OD004770,O02360,Valid,P137,Valid,2,Valid,0,Valid
OD004771,O02361,Valid,P003,Valid,1,Valid,0.05,Valid
OD004772,O02361,Valid,P014,Valid,1,Valid,0.25,Valid
OD004773,O02361,Valid,P118,Valid,2,Valid,0.25,Valid
OD004774,O02362,Valid,P146,Valid,1,Valid,0.2,Valid
OD004775,O02363,Valid,P115,Valid,3,Valid,0.1,Valid
OD004776,O02363,Valid,P059,Valid,1,Valid,0.25,Valid
OD004777,O02364,Valid,P081,Valid,3,Valid,0.25,Valid
OD004778,O02364,Valid,P070,Valid,1,Valid,0.2,Valid
OD004779,O02365,Valid,P002,Valid,1,Valid,0,Valid
OD004780,O02365,Valid,P062,Valid,2,Valid,0,Valid
OD004781,O02365,Valid,P144,Valid,1,Valid,0.15,Valid
OD004782,O02366,Valid,P029,Valid,1,Valid,0,Valid
OD004783,O02367,Valid,P034,Valid,1,Valid,0,Valid
OD004784,O02367,Valid,P002,Valid,3,Valid,0,Valid
OD004785,O02367,Valid,P077,Valid,2,Valid,0,Valid
OD004786,O02368,Valid,P054,Valid,1,Valid,0,Valid
OD004787,O02369,Valid,P036,Valid,2,Valid,0.15,Valid
OD004788,O02370,Valid,P060,Valid,4,Valid,0,Valid
OD004789,O02371,Valid,P126,Valid,4,Valid,0.2,Valid
OD004790,O02371,Valid,P085,Valid,3,Valid,0,Valid
OD004791,O02371,Valid,P049,Valid,1,Valid,0,Valid
OD004792,O02371,Valid,P021,Valid,1,Valid,0.2,Valid
OD004793,O02372,Valid,P148,Valid,1,Valid,0.05,Valid
OD004794,O02373,Valid,P043,Valid,2,Valid,0.25,Valid
OD004795,O02373,Valid,P103,Valid,1,Valid,0,Valid
OD004796,O02373,Valid,P092,Valid,2,Valid,0.1,Valid
OD004797,O02373,Valid,P048,Valid,4,Valid,0.2,Valid
OD004798,O02374,Valid,P047,Valid,1,Valid,0.2,Valid
OD004799,O02374,Valid,P089,Valid,1,Valid,0.15,Valid
OD004800,O02375,Valid,P127,Valid,1,Valid,0.15,Valid
OD004801,O02376,Valid,P142,Valid,3,Valid,0.2,Valid
OD004802,O02377,Valid,,Missing,1,Valid,0.05,Valid
OD004803,O02378,Valid,P067,Valid,3,Valid,0.25,Valid
OD004804,O02379,Valid,P011,Valid,2,Valid,0,Valid
OD004805,O02379,Valid,P021,Valid,1,Valid,0,Valid
OD004806,O02380,Valid,P123,Valid,3,Valid,0.05,Valid
OD004807,O02381,Valid,P092,Valid,1,Valid,0.25,Valid
OD004808,O02382,Valid,P057,Valid,4,Valid,0.1,Valid
OD004809,O02382,Valid,P117,Valid,1,Valid,0.1,Valid
OD004810,O02382,Valid,P009,Valid,1,Valid,0.15,Valid
OD004811,O02383,Valid,P028,Valid,1,Valid,0.1,Valid
OD004812,O02383,Valid,P107,Valid,1,Valid,0.1,Valid
OD004813,O02383,Valid,P117,Valid,1,Valid,0.25,Valid
OD004814,O02383,Valid,P052,Valid,1,Valid,0.25,Valid
OD004815,O02384,Valid,P082,Valid,4,Valid,0.1,Valid
OD004816,O02385,Valid,P109,Valid,3,Valid,0.2,Valid
OD004817,O02386,Valid,P043,Valid,1,Valid,0.25,Valid
OD004818,O02386,Valid,P109,Valid,2,Valid,0,Valid
OD004819,O02386,Valid,P066,Valid,2,Valid,0.05,Valid
OD004820,O02386,Valid,P026,Valid,2,Valid,0,Valid
OD004821,O02387,Valid,P114,Valid,1,Valid,0,Valid
OD004822,O02387,Valid,P101,Valid,,Missing,0.15,Valid
OD004823,O02388,Valid,P109,Valid,2,Valid,0,Valid
OD004824,O02389,Valid,P111,Valid,1,Valid,0,Valid
OD004825,O02390,Valid,P061,Valid,3,Valid,0.1,Valid
OD004826,O02390,Valid,P087,Valid,1,Valid,0.05,Valid
OD004827,O02390,Valid,P019,Valid,1,Valid,0,Valid
OD004828,O02390,Valid,P112,Valid,3,Valid,0.05,Valid
OD004829,O02391,Valid,P139,Valid,3,Valid,0.2,Valid
OD004830,O02391,Valid,P037,Valid,3,Valid,0.1,Valid
OD004831,O02391,Valid,P033,Valid,2,Valid,0,Valid
OD004832,O02392,Valid,P026,Valid,1,Valid,0.25,Valid
OD004833,O02392,Valid,,Missing,1,Valid,0.25,Valid
OD004834,O02392,Valid,P056,Valid,4,Valid,0.15,Valid
OD004835,O02393,Valid,P136,Valid,1,Valid,0.15,Valid
OD004836,O02393,Valid,P010,Valid,1,Valid,0.25,Valid
OD004837,O02394,Valid,P075,Valid,3,Valid,0,Valid
OD004838,O02395,Valid,P038,Valid,1,Valid,0.15,Valid
OD004839,O02396,Valid,P063,Valid,1,Valid,0.25,Valid
OD004840,O02396,Valid,P103,Valid,3,Valid,0,Valid
OD004841,O02396,Valid,P077,Valid,2,Valid,0,Valid
OD004842,O02396,Valid,P094,Valid,4,Valid,0.2,Valid
OD004843,O02397,Valid,P028,Valid,1,Valid,0.05,Valid
OD004844,O02398,Valid,P121,Valid,1,Valid,0.25,Valid
OD004845,O02399,Valid,P114,Valid,2,Valid,0.1,Valid
OD004846,O02400,Valid,P017,Valid,1,Valid,0.2,Valid
OD004847,O02401,Valid,P075,Valid,2,Valid,0,Valid
OD004848,O02402,Valid,P074,Valid,1,Valid,0.15,Valid
OD004849,O02402,Valid,P067,Valid,4,Valid,,Missing
OD004850,O02402,Valid,P050,Valid,1,Valid,0.2,Valid
OD004851,O02403,Valid,P064,Valid,2,Valid,0.15,Valid
OD004852,O02404,Valid,P058,Valid,4,Valid,0,Valid
OD004853,O02405,Valid,P041,Valid,3,Valid,0.15,Valid
OD004854,O02406,Valid,P124,Valid,3,Valid,0.2,Valid
OD004855,O02406,Valid,P031,Valid,1,Valid,0.05,Valid
OD004856,O02407,Valid,P105,Valid,1,Valid,0.2,Valid
OD004857,O02408,Valid,P030,Valid,2,Valid,0,Valid
OD004858,O02408,Valid,P120,Valid,2,Valid,0.25,Valid
OD004859,O02409,Valid,P017,Valid,2,Valid,0,Valid
OD004860,O02410,Valid,P042,Valid,1,Valid,0.2,Valid
OD004861,O02410,Valid,P131,Valid,2,Valid,0,Valid
OD004862,O02410,Valid,P029,Valid,3,Valid,0,Valid
OD004863,O02410,Valid,P110,Valid,3,Valid,0.15,Valid
OD004864,O02411,Valid,P059,Valid,1,Valid,0,Valid
OD004865,O02411,Valid,P040,Valid,2,Valid,0.15,Valid
OD004866,O02412,Valid,P102,Valid,2,Valid,0,Valid
OD004867,O02413,Valid,P083,Valid,2,Valid,0.25,Valid
OD004868,O02413,Valid,P114,Valid,2,Valid,0,Valid
OD004869,O02413,Valid,P056,Valid,4,Valid,0,Valid
OD004870,O02413,Valid,P118,Valid,1,Valid,0,Valid
OD004871,O02414,Valid,P132,Valid,2,Valid,0,Valid
OD004872,O02414,Valid,P116,Valid,2,Valid,0.2,Valid
OD004873,O02415,Valid,P089,Valid,4,Valid,0.15,Valid
OD004874,O02416,Valid,P021,Valid,1,Valid,0.05,Valid
OD004875,O02416,Valid,P096,Valid,1,Valid,0.05,Valid
OD004876,O02416,Valid,P051,Valid,1,Valid,0,Valid
OD004877,O02417,Valid,P046,Valid,3,Valid,0.25,Valid
OD004878,O02417,Valid,P002,Valid,2,Valid,0,Valid
OD004879,O02417,Valid,P034,Valid,2,Valid,0.1,Valid
OD004880,O02417,Valid,P097,Valid,2,Valid,0.15,Valid
OD004881,O02418,Valid,P055,Valid,3,Valid,0.05,Valid
OD004882,O02419,Valid,P089,Valid,2,Valid,0.05,Valid
OD004883,O02419,Valid,P015,Valid,2,Valid,0.1,Valid
OD004884,O02419,Valid,P044,Valid,2,Valid,0.25,Valid
OD004885,O02420,Valid,P013,Valid,3,Valid,0.25,Valid
OD004886,O02420,Valid,P061,Valid,1,Valid,0.05,Valid
OD004887,O02421,Valid,P053,Valid,1,Valid,0.1,Valid
OD004888,O02422,Valid,P118,Valid,3,Valid,0,Valid
OD004889,O02422,Valid,P090,Valid,2,Valid,0.2,Valid
OD004890,O02422,Valid,P077,Valid,3,Valid,0,Valid
OD004891,O02423,Valid,P109,Valid,2,Valid,0.15,Valid
OD004892,O02424,Valid,P012,Valid,1,Valid,0,Valid
OD004893,O02425,Valid,P141,Valid,1,Valid,0,Valid
OD004894,O02425,Valid,P034,Valid,4,Valid,0.25,Valid
OD004895,O02425,Valid,P115,Valid,1,Valid,0,Valid
OD004896,O02425,Valid,P045,Valid,1,Valid,0,Valid
OD004897,O02426,Valid,P097,Valid,1,Valid,0,Valid
OD004898,O02427,Valid,P080,Valid,1,Valid,0,Valid
OD004899,O02427,Valid,P041,Valid,1,Valid,0,Valid
OD004900,O02428,Valid,P141,Valid,1,Valid,0.25,Valid
OD004901,O02428,Valid,P044,Valid,1,Valid,0,Valid
OD004902,O02429,Valid,P141,Valid,3,Valid,0,Valid
OD004903,O02430,Valid,P020,Valid,1,Valid,0.2,Valid
OD004904,O02430,Valid,P100,Valid,4,Valid,0.2,Valid
OD004905,O02430,Valid,P134,Valid,2,Valid,0,Valid
OD004906,O02431,Valid,P003,Valid,2,Valid,0.15,Valid
OD004907,O02431,Valid,P061,Valid,3,Valid,0.2,Valid
OD004908,O02432,Valid,P023,Valid,3,Valid,0.1,Valid
OD004909,O02432,Valid,P123,Valid,2,Valid,0,Valid
OD004910,O02432,Valid,P063,Valid,2,Valid,0.2,Valid
OD004911,O02433,Valid,P079,Valid,2,Valid,0.1,Valid
OD004912,O02433,Valid,P125,Valid,1,Valid,0,Valid
OD004913,O02434,Valid,P006,Valid,1,Valid,0,Valid
OD004914,O02435,Valid,P066,Valid,3,Valid,0.2,Valid
OD004915,O02436,Valid,P013,Valid,2,Valid,0,Valid
OD004916,O02437,Valid,P030,Valid,1,Valid,0.05,Valid
OD004917,O02437,Valid,P112,Valid,2,Valid,0.05,Valid
OD004918,O02438,Valid,P008,Valid,1,Valid,0,Valid
OD004919,O02438,Valid,P137,Valid,2,Valid,0,Valid
OD004920,O02438,Valid,P083,Valid,2,Valid,0.05,Valid
OD004921,O02438,Valid,P027,Valid,1,Valid,0.25,Valid
OD004922,O02439,Valid,P150,Valid,4,Valid,0,Valid
OD004923,O02440,Valid,P068,Valid,1,Valid,0.05,Valid
OD004924,O02440,Valid,P078,Valid,1,Valid,0.1,Valid
OD004925,O02441,Valid,P121,Valid,2,Valid,0.1,Valid
OD004926,O02441,Valid,P037,Valid,1,Valid,0.05,Valid
OD004927,O02442,Valid,P030,Valid,2,Valid,0.1,Valid
OD004928,O02442,Valid,P048,Valid,2,Valid,0,Valid
OD004929,O02443,Valid,P113,Valid,2,Valid,0.2,Valid
OD004930,O02444,Valid,P030,Valid,4,Valid,0,Valid
OD004931,O02444,Valid,P129,Valid,4,Valid,0.1,Valid
OD004932,O02444,Valid,P107,Valid,1,Valid,0.15,Valid
OD004933,O02445,Valid,P103,Valid,1,Valid,0,Valid
OD004934,O02446,Valid,P103,Valid,2,Valid,0,Valid
OD004935,O02446,Valid,P098,Valid,1,Valid,0.05,Valid
